+----------------------------+----------------------+---------+----------+
| FULL_NAME                  | street               | dlugosc | poczatek |
+----------------------------+----------------------+---------+----------+
| Jan Kowalski               | ul. Dluga 12         |      12 | ul. D    |
| Jan Kowalski               | ul. Miodowa 8        |      13 | ul. M    |
| Tech Solutions Sp. z o.o.  | ul. Zielona 5        |      13 | ul. Z    |
| Anna Nowak                 | ul. Krotka 10        |      13 | ul. K    |
| Food Market SA             | ul. Wesola 22        |      13 | ul. W    |
| Piotr Wisniewski           | al. Jana Pawla II 20 |      20 | al. J    |
| AutoMax Sp. z o.o.         | ul. Mickiewicza 7    |      17 | ul. M    |
| Karolina Kaczmarek         | ul. Ogrodowa 15      |      15 | ul. O    |
| Meblex SA                  | ul. Spacerowa 3      |      15 | ul. S    |
| Michal Pawlak              | ul. Dworcowa 9       |      14 | ul. D    |
| Marek Wojcik               | ul. Polna 14         |      12 | ul. P    |
| Iwona Dudek                | ul. Cicha 3          |      11 | ul. C    |
| Fresh Food Sp. z o.o.      | ul. Wiosenna 22      |      15 | ul. W    |
| TechWorld SA               | ul. Sloneczna 7      |      15 | ul. S    |
| Rafal Zajac                | ul. Rozana 11        |      13 | ul. R    |
| HomeDecor Sp. z o.o.       | ul. Sadowa 8         |      12 | ul. S    |
| Magdalena Baran            | ul. Lesna 5          |      11 | ul. L    |
| AutoParts SA               | ul. Jesionowa 20     |      16 | ul. J    |
| Kamil Wilk                 | ul. Brzozowa 18      |      15 | ul. B    |
| Eco Solutions Sp. z o.o.   | ul. Piekna 6         |      12 | ul. P    |
| Paulina Malecka            | ul. Lipowa 9         |      12 | ul. L    |
| FurniCo SA                 | ul. Kwiatowa 4       |      14 | ul. K    |
| Jakub Sikora               | ul. Krotka 12        |      13 | ul. K    |
| SportPro Sp. z o.o.        | ul. Orla 14          |      11 | ul. O    |
| Anna Nowakowska            | ul. Wierzbowa 17     |      16 | ul. W    |
| GardenPlus SA              | ul. Debowa 23        |      13 | ul. D    |
| Marta Duda                 | ul. Sosnowa 29       |      14 | ul. S    |
| Office Supplies Sp. z o.o. | ul. Grabowa 10       |      14 | ul. G    |
| Tomasz Kaminski            | ul. Modrzewiowa 15   |      18 | ul. M    |
| CleanHome SA               | ul. Wolska 19        |      13 | ul. W    |
| Emilia Sadowska            | ul. Jagodowa 11      |      15 | ul. J    |
| Market Super S.A.          | ul. Malinowa 5       |      14 | ul. M    |
| Zenon Rutkowski            | ul. Winna 17         |      12 | ul. W    |
| DigitalHouse Sp. z o.o.    | ul. Brzoskwiniowa 2  |      19 | ul. B    |
| Julia Olszewska            | ul. Wisniowa 9       |      14 | ul. W    |
| TechPlanet S.A.            | ul. Poziomkowa 12    |      17 | ul. P    |
| Patryk Domanski            | ul. Sliwkowa 21      |      15 | ul. S    |
| BestJobs Sp. z o.o.        | ul. Orzechowa 7      |      15 | ul. O    |
| Monika Krysztofiak         | ul. Morelowa 33      |      15 | ul. M    |
| EcoDrive S.A.              | ul. Lososiowa 15     |      16 | ul. L    |
| Marek Chrzanowski          | ul. Jastrzebia 22    |      17 | ul. J    |
| FoodWay S.A.               | ul. Slowikowa 29     |      16 | ul. S    |
| Natalia Gorska             | ul. Zurawia 4        |      13 | ul. Z    |
| GardenPro Sp. z o.o.       | ul. Sepia 16         |      12 | ul. S    |
| Pawel Kaczmarek            | ul. Orla 8           |      10 | ul. O    |
| PaperGroup S.A.            | ul. Wilcza 41        |      13 | ul. W    |
| Joanna Czarnecka           | ul. Niedzwiedzia 18  |      19 | ul. N    |
| Fitmarket Sp. z o.o.       | ul. Lisiarnia 27     |      16 | ul. L    |
| Tomasz Wojcik              | ul. Zajaca 13        |      13 | ul. Z    |
| WebCom S.A.                | ul. Dzikiej Rozy 5   |      18 | ul. D    |
+----------------------------+----------------------+---------+----------+

+--------------+-------------------+
| SHORT_NAME   | ADDRESS_TYPE_NAME |
| 2025-03-26 | 26-03-2025 | 2025 - 13 | 2025 - 085 | March/26/2025     |
| 2025-03-27 | 27-03-2025 | 2025 - 13 | 2025 - 086 | March/27/2025     |
| 2025-03-28 | 28-03-2025 | 2025 - 13 | 2025 - 087 | March/28/2025     |
| 2025-03-29 | 29-03-2025 | 2025 - 13 | 2025 - 088 | March/29/2025     |
| 2025-03-30 | 30-03-2025 | 2025 - 13 | 2025 - 089 | March/30/2025     |
| 2025-03-31 | 31-03-2025 | 2025 - 14 | 2025 - 090 | March/31/2025     |
| 2025-04-01 | 01-04-2025 | 2025 - 14 | 2025 - 091 | April/01/2025     |
| 2025-04-02 | 02-04-2025 | 2025 - 14 | 2025 - 092 | April/02/2025     |
| 2025-04-03 | 03-04-2025 | 2025 - 14 | 2025 - 093 | April/03/2025     |
| 2025-04-04 | 04-04-2025 | 2025 - 14 | 2025 - 094 | April/04/2025     |
| 2025-04-05 | 05-04-2025 | 2025 - 14 | 2025 - 095 | April/05/2025     |
| 2025-04-06 | 06-04-2025 | 2025 - 14 | 2025 - 096 | April/06/2025     |
| 2025-04-07 | 07-04-2025 | 2025 - 15 | 2025 - 097 | April/07/2025     |
| 2025-04-08 | 08-04-2025 | 2025 - 15 | 2025 - 098 | April/08/2025     |
| 2025-04-09 | 09-04-2025 | 2025 - 15 | 2025 - 099 | April/09/2025     |
| 2025-04-10 | 10-04-2025 | 2025 - 15 | 2025 - 100 | April/10/2025     |
| 2025-04-11 | 11-04-2025 | 2025 - 15 | 2025 - 101 | April/11/2025     |
| 2025-04-12 | 12-04-2025 | 2025 - 15 | 2025 - 102 | April/12/2025     |
| 2025-04-22 | 22-04-2025 | 2025 - 17 | 2025 - 112 | April/22/2025     |
| 2025-05-02 | 02-05-2025 | 2025 - 18 | 2025 - 122 | May/02/2025       |
| 2025-04-13 | 13-04-2025 | 2025 - 15 | 2025 - 103 | April/13/2025     |
| 2025-04-23 | 23-04-2025 | 2025 - 17 | 2025 - 113 | April/23/2025     |
| 2025-05-03 | 03-05-2025 | 2025 - 18 | 2025 - 123 | May/03/2025       |
| 2025-04-14 | 14-04-2025 | 2025 - 16 | 2025 - 104 | April/14/2025     |
| 2025-04-24 | 24-04-2025 | 2025 - 17 | 2025 - 114 | April/24/2025     |
| 2025-05-04 | 04-05-2025 | 2025 - 18 | 2025 - 124 | May/04/2025       |
| 2025-04-15 | 15-04-2025 | 2025 - 16 | 2025 - 105 | April/15/2025     |
| 2025-04-25 | 25-04-2025 | 2025 - 17 | 2025 - 115 | April/25/2025     |
| 2025-05-05 | 05-05-2025 | 2025 - 19 | 2025 - 125 | May/05/2025       |
| 2025-04-16 | 16-04-2025 | 2025 - 16 | 2025 - 106 | April/16/2025     |
| 2025-04-26 | 26-04-2025 | 2025 - 17 | 2025 - 116 | April/26/2025     |
| 2025-05-06 | 06-05-2025 | 2025 - 19 | 2025 - 126 | May/06/2025       |
| 2025-04-17 | 17-04-2025 | 2025 - 16 | 2025 - 107 | April/17/2025     |
| 2025-04-27 | 27-04-2025 | 2025 - 17 | 2025 - 117 | April/27/2025     |
| 2025-05-07 | 07-05-2025 | 2025 - 19 | 2025 - 127 | May/07/2025       |
| 2025-04-18 | 18-04-2025 | 2025 - 16 | 2025 - 108 | April/18/2025     |
| 2025-04-28 | 28-04-2025 | 2025 - 18 | 2025 - 118 | April/28/2025     |
| 2025-05-08 | 08-05-2025 | 2025 - 19 | 2025 - 128 | May/08/2025       |
| 2025-04-19 | 19-04-2025 | 2025 - 16 | 2025 - 109 | April/19/2025     |
| 2025-04-29 | 29-04-2025 | 2025 - 18 | 2025 - 119 | April/29/2025     |
| 2025-05-09 | 09-05-2025 | 2025 - 19 | 2025 - 129 | May/09/2025       |
| 2025-04-20 | 20-04-2025 | 2025 - 16 | 2025 - 110 | April/20/2025     |
| 2025-04-30 | 30-04-2025 | 2025 - 18 | 2025 - 120 | April/30/2025     |
| 2025-05-10 | 10-05-2025 | 2025 - 19 | 2025 - 130 | May/10/2025       |
| 2025-04-21 | 21-04-2025 | 2025 - 17 | 2025 - 111 | April/21/2025     |
| 2025-05-01 | 01-05-2025 | 2025 - 18 | 2025 - 121 | May/01/2025       |
| 2025-05-11 | 11-05-2025 | 2025 - 19 | 2025 - 131 | May/11/2025       |
| 2025-04-22 | 22-04-2025 | 2025 - 17 | 2025 - 112 | April/22/2025     |
| 2025-05-02 | 02-05-2025 | 2025 - 18 | 2025 - 122 | May/02/2025       |
| 2025-05-12 | 12-05-2025 | 2025 - 20 | 2025 - 132 | May/12/2025       |
| 2025-04-23 | 23-04-2025 | 2025 - 17 | 2025 - 113 | April/23/2025     |
| 2025-05-03 | 03-05-2025 | 2025 - 18 | 2025 - 123 | May/03/2025       |
| 2025-05-13 | 13-05-2025 | 2025 - 20 | 2025 - 133 | May/13/2025       |
| 2025-04-24 | 24-04-2025 | 2025 - 17 | 2025 - 114 | April/24/2025     |
| 2025-05-04 | 04-05-2025 | 2025 - 18 | 2025 - 124 | May/04/2025       |
| 2025-05-14 | 14-05-2025 | 2025 - 20 | 2025 - 134 | May/14/2025       |
| 2025-04-25 | 25-04-2025 | 2025 - 17 | 2025 - 115 | April/25/2025     |
| 2025-05-05 | 05-05-2025 | 2025 - 19 | 2025 - 125 | May/05/2025       |
| 2025-05-15 | 15-05-2025 | 2025 - 20 | 2025 - 135 | May/15/2025       |
| 2025-04-26 | 26-04-2025 | 2025 - 17 | 2025 - 116 | April/26/2025     |
| 2025-05-06 | 06-05-2025 | 2025 - 19 | 2025 - 126 | May/06/2025       |
| 2025-05-16 | 16-05-2025 | 2025 - 20 | 2025 - 136 | May/16/2025       |
| 2025-04-27 | 27-04-2025 | 2025 - 17 | 2025 - 117 | April/27/2025     |
| 2025-05-07 | 07-05-2025 | 2025 - 19 | 2025 - 127 | May/07/2025       |
| 2025-05-17 | 17-05-2025 | 2025 - 20 | 2025 - 137 | May/17/2025       |
| 2025-04-28 | 28-04-2025 | 2025 - 18 | 2025 - 118 | April/28/2025     |
| 2025-05-08 | 08-05-2025 | 2025 - 19 | 2025 - 128 | May/08/2025       |
| 2025-05-18 | 18-05-2025 | 2025 - 20 | 2025 - 138 | May/18/2025       |
| 2025-04-29 | 29-04-2025 | 2025 - 18 | 2025 - 119 | April/29/2025     |
| 2025-05-09 | 09-05-2025 | 2025 - 19 | 2025 - 129 | May/09/2025       |
| 2025-05-19 | 19-05-2025 | 2025 - 21 | 2025 - 139 | May/19/2025       |
| 2025-04-30 | 30-04-2025 | 2025 - 18 | 2025 - 120 | April/30/2025     |
| 2025-05-10 | 10-05-2025 | 2025 - 19 | 2025 - 130 | May/10/2025       |
| 2025-05-20 | 20-05-2025 | 2025 - 21 | 2025 - 140 | May/20/2025       |
| 2025-05-01 | 01-05-2025 | 2025 - 18 | 2025 - 121 | May/01/2025       |
| 2025-05-11 | 11-05-2025 | 2025 - 19 | 2025 - 131 | May/11/2025       |
| 2025-05-21 | 21-05-2025 | 2025 - 21 | 2025 - 141 | May/21/2025       |
| 2025-06-01 | 01-06-2025 | 2025 - 22 | 2025 - 152 | June/01/2025      |
| 2025-06-02 | 02-06-2025 | 2025 - 23 | 2025 - 153 | June/02/2025      |
| 2025-06-03 | 03-06-2025 | 2025 - 23 | 2025 - 154 | June/03/2025      |
| 2025-06-04 | 04-06-2025 | 2025 - 23 | 2025 - 155 | June/04/2025      |
| 2025-06-05 | 05-06-2025 | 2025 - 23 | 2025 - 156 | June/05/2025      |
| 2025-06-06 | 06-06-2025 | 2025 - 23 | 2025 - 157 | June/06/2025      |
| 2025-06-07 | 07-06-2025 | 2025 - 23 | 2025 - 158 | June/07/2025      |
| 2025-06-08 | 08-06-2025 | 2025 - 23 | 2025 - 159 | June/08/2025      |
| 2025-06-09 | 09-06-2025 | 2025 - 24 | 2025 - 160 | June/09/2025      |
| 2025-06-10 | 10-06-2025 | 2025 - 24 | 2025 - 161 | June/10/2025      |
+------------+------------+-----------+------------+-------------------+

+--------------+------------+
| Tydzien_Roku | WARTOSC    |
+--------------+------------+
|           11 | 14087.0000 |
+--------------+------------+
